id,name,normalised_name,aliases
cc7569d6-0a62-3eec-9be7-755e3da555a4,Dana International,dana-international,{'Dana International'}
cd6cbee5-5ecf-3d77-941f-5ae3f2b1e70f,Hera Björk,hera-bjork,{'Hera Björk'}
ce8f8bad-1749-3968-96b7-60b26932f864,Bobby Ljunggren,bobby-ljunggren,{'Bobby Ljunggren'}
d216cca8-14c9-30e3-ae89-5ec584816e68,Ben Collier,ben-collier,{'Ben Collier'}
d30ee08f-423a-37f9-a0cd-f5db8095259b,Charlotte Perrelli,charlotte-perrelli,{'Charlotte Perrelli'}
d3ee5bed-4d4f-3671-92a2-aa653c073c40,Lee Ryan,lee-ryan,{'Lee Ryan'}
d4b4c242-dc35-3cda-ac0c-39f5332c6693,Jesús Cañadilla,jesus-canadilla,{'Jesús Cañadilla'}
d4c4dbeb-0968-3682-b4df-474b476ead8d,Dima Bilan,dima-bilan,{'Dima Bilan'}
d55c9ddb-9a09-3455-9354-6922ec5cf2d2,Chiara,chiara,{'Chiara'}
d5e38540-0ebc-32c8-a5cf-e0b8312c23de,Nasos Lambrianides,nasos-lambrianides,{'Nasos Lambrianides'}
d6ab2639-0d65-3917-a996-f81bdd1e401b,Thorunn Clausen,thorunn-clausen,{'Thorunn Clausen'}
d6fd8ca1-d100-3554-84c8-d4b05538bdd9,Jedward,jedward,{'Jedward'}
d9317f56-49af-380a-98da-9f01fa63389b,Paulius Zdanavičius,paulius-zdanavicius,{'Paulius Zdanavičius'}
da065603-b34b-3d60-9367-f2eaa11c746b,Giorgos Alkaios,giorgos-alkaios,{'Giorgos Alkaios'}
da456b4c-a0b1-32cc-8f72-62fc4c4f5082,Erik Bernholm,erik-bernholm,{'Erik Bernholm'}
da7d7ac7-00f3-3f75-b4ae-3a4093faed2f,Vardan Zadoyan,vardan-zadoyan,{'Vardan Zadoyan'}
dc3697d1-2d6b-3b02-85cf-ede24ea00f41,"Bilal ""The Chef""",bilal-the-chef,"{'Bilal ""The Chef""'}"
dc94450a-0d8e-3979-a720-31f211c7a57c,Steffen Haefeliger,steffen-haefeliger,{'Steffen Haefeliger'}
e0659047-b831-3745-9d6f-9811e3d0e016,Sergey Stepanov,sergey-stepanov,{'Sergey Stepanov'}
e0efd190-07b3-318f-b808-2255f2e3ac8f,Peter Nalitch & Friends,peter-nalitch-friends,{'Peter Nalitch & Friends'}
e10e7dc1-3014-3a90-a838-ac2e44bb4ec8,Zahra Badalbeyli,zahra-badalbeyli,{'Zahra Badalbeyli'}
e12d356e-e6ac-3e06-b4db-a0662ad7cdf3,Henrik Sethsson,henrik-sethsson,{'Henrik Sethsson'}
e14d388b-bff8-3a17-a5d2-6fc2f33be936,Daniel Priddy,daniel-priddy,{'Daniel Priddy'}
e29302f8-6c06-3ecd-bc4c-10595b1270b8,Marcus Englof,marcus-englof,{'Marcus Englof'}
e3f523d7-217c-3f94-857a-5d8bb345904e,RedOne,redone,{'RedOne'}
e40cc2f6-1fa1-3031-a364-f25084fb711a,Ciaron Bell,ciaron-bell,{'Ciaron Bell'}
e4717ac3-4c4c-336f-88ec-c0ab2486a174,Yevgeny Matyushenko,yevgeny-matyushenko,{'Yevgeny Matyushenko'}
e47fe636-10a2-3a30-a106-5d4947748245,Sasha Son,sasha-son,{'Sasha Son'}
e54989c5-ee71-3507-ad8a-b1b00fd2c42b,Christian Leuzzi,christian-leuzzi,{'Christian Leuzzi'}
e68a8585-17ed-3077-89d7-44b7b9c65c4f,Dmitrij Šavrov,dmitrij-savrov,{'Dmitrij Šavrov'}
e7041a69-92ff-352c-94c9-6aae178e3461,AJ Junior,aj-junior,{'AJ Junior'}
e7d00ae1-5edf-3958-b5a0-62d7ea45e611,Aleksandar Čović,aleksandar-covic,{'Aleksandar Čović'}
e8c3bb88-94b0-32b8-8af2-989891cd249a,Alina Galetskaya,alina-galetskaya,{'Alina Galetskaya'}
e8f4f9a7-fa17-3fd0-af62-7f29ce314d4c,Pedro Marques,pedro-marques,{'Pedro Marques'}
e9d90819-8b34-35a2-92af-34d7aaa396c7,Pandi Laço,pandi-laco,{'Pandi Laço'}
ea08252d-959f-3e66-8d8a-7ebbeba0626b,Zdob și Zdub,zdob-si-zdub,{'Zdob și Zdub'}
ea26b0b4-f685-373e-b952-b4f679a7689b,Quentin Bachelet,quentin-bachelet,{'Quentin Bachelet'}
eb21b1fe-a34a-3d58-a94e-2e7c2690afa7,Lise Cabble,lise-cabble,{'Lise Cabble'}
eb34a7db-136d-3770-9377-fc1f416efdf0,Stefaan Fernande,stefaan-fernande,{'Stefaan Fernande'}
ec4a8c85-c5dd-3b94-aa35-ba57c73940b9,Alex Papaconstantinou,alex-papaconstantinou,{'Alex Papaconstantinou'}
ece65620-4643-3c91-bd9d-68a28472e6f2,Dino Šaran,dino-saran,{'Dino Šaran'}
ed162165-d5d9-3e87-b97d-f2a0d8714765,Yohanna,yohanna,{'Yohanna'}
ed45f98d-d754-3fb4-b932-6d3d8574bde4,Filipa Azevedo,filipa-azevedo,{'Filipa Azevedo'}
eddb900d-b92b-31d0-89c9-ad03b08854e7,Svend Gudiksen,svend-gudiksen,{'Svend Gudiksen'}
ef0eac8c-679f-3141-984c-df4cacf946e5,Duncan James,duncan-james,{'Duncan James'}
f0721692-682e-39e5-a4bb-2d698e16ed38,Dimitris Kontopoulos,dimitris-kontopoulos,{'Dimitris Kontopoulos'}
f0b54d8e-5204-36b0-b4c3-60a2904821e3,Luis Miguel de la Varga,luis-miguel-de-la-varga,{'Luis Miguel de la Varga'}
f0d61220-c351-3f5a-b3c5-445d8ffc8231,Adina Şuteu,adina-suteu,{'Adina Şuteu'}
f1acbb75-4b35-398a-8cc9-6326c6213593,Ashley Hicklin,ashley-hicklin,{'Ashley Hicklin'}
f1c2ba3c-a364-3a11-81d1-a4608b0c7704,Maryna Skomorohova,maryna-skomorohova,{'Maryna Skomorohova'}
f5931952-1a5b-38f0-a900-70c87a12cc09,Tonči Huljić,tonci-huljic,{'Tonči Huljić'}
f62d158b-efd2-36c6-bf5c-89e9d256795e,Sébastien Tellier,sebastien-tellier,"{'Sebastien Tellier', 'Sébastien Tellier'}"
f641b134-e845-39b5-8e41-406bf6d90cb8,Goran Bregović,goran-bregovic,{'Goran Bregović'}
f71ad8ca-eb32-3fbe-b9e1-968d07705df4,Elnur & Samir,elnur-samir,{'Elnur & Samir'}
f7cbd624-ac04-3bc8-a2bd-eb04cecd6e82,Ronan Keating,ronan-keating,{'Ronan Keating'}
f87c2d11-c175-34c4-abd8-be3d302523e6,DJ BE$$,dj-be,{'DJ BE$$'}
f94917cb-82dd-3a01-9a7d-5ada7c4abec2,maNga,manga,{'maNga'}
fb12a9b0-5211-3993-97e4-17152e7c43f4,Kristina Kovač,kristina-kovac,{'Kristina Kovač'}
fb9cdca9-d67a-3491-a7e3-b22c20e5d5ba,Dino Merlin,dino-merlin,{'Dino Merlin'}
fcc894ef-9d1f-3498-bdd1-6b0cbeb0b479,Rodolfo Chikilicuatre,rodolfo-chikilicuatre,{'Rodolfo Chikilicuatre'}
fd11d546-2d06-3d06-acfa-b7029bac2011,H.Ducamin,h-ducamin,{'H.Ducamin'}
fd4eeb39-0b8e-3620-ad58-551ddb467473,Hadise,hadise,{'Hadise'}
