artist,country,points,performance_order,ranking,broadcaster,composers,contest_id,final_type,id,song,writers,spotify_id,acousticness,danceability,duration,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,contest_id_2,img_src,location,name,url,year
Teo,Belarus,43.0,2,16,BTRC,Yury Vashchuk (Teo),65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,785efb9c-3ed9-3b4f-b274-683f53095312,Cheesecake,Dmitry Novik,4g7dROdE3ceRrBqmXR5TNF,0.178,0.804,176901.0,0.797,0.0,1.0,0.0731,-4.148,0.0,0.0675,95.028,0.894,65ff473b-91bc-335f-bed3-9052fc7cdeb5,https://apex.eurovision.tv/image/a7c9ca682b37ead0610f0879e104b0cf,Copenhagen,Copenhagen 2014,/event/copenhagen-2014,2014
Dilara Kazimova,Azerbaijan,33.0,3,22,İctimai,"Stefan Örn, Johan Kronlund, Alessandra Günthardt",65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,5b02a31f-1ac7-35f4-8a9e-0535fa5cdd55,Start A Fire,"Stefan Örn, Johan Kronlund, Alessandra Günthardt",3xTzDgXwnvIR5G3Qzd8aQP,0.834,0.3,179947.0,0.316,0.0,11.0,0.183,-7.351,0.0,0.0311,85.076,0.311,65ff473b-91bc-335f-bed3-9052fc7cdeb5,https://apex.eurovision.tv/image/a7c9ca682b37ead0610f0879e104b0cf,Copenhagen,Copenhagen 2014,/event/copenhagen-2014,2014
Pollapönk,Iceland,58.0,4,15,RÚV,Heidar Orn Kristjansson,65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,deaf008c-ea79-3b5d-ba98-9369c6f61c02,No Prejudice,"Heidar Orn Kristjansson, Haraldur Freyr Gislason, John Grant",771It91cI450TNGMVLcYzX,0.11,0.707,166050.0,0.931,0.0,7.0,0.262,-5.374,1.0,0.0897,108.107,0.762,65ff473b-91bc-335f-bed3-9052fc7cdeb5,https://apex.eurovision.tv/image/a7c9ca682b37ead0610f0879e104b0cf,Copenhagen,Copenhagen 2014,/event/copenhagen-2014,2014
Paula Seling & OVI,Romania,72.0,6,12,TVR,"Ovi, Philip Halloun, Frida Amundsen, Beyond51",65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,fc0b2aa9-8852-3e68-9afb-91105a6a9f6a,Miracle,"Ovi, Philip Halloun, Frida Amundsen, Beyond51",6zq4ocFM1PQ9kSfHFSlgfh,0.000489,0.625,183880.0,0.769,0.673,2.0,0.0743,-9.073,1.0,0.0318,135.006,0.295,65ff473b-91bc-335f-bed3-9052fc7cdeb5,https://apex.eurovision.tv/image/a7c9ca682b37ead0610f0879e104b0cf,Copenhagen,Copenhagen 2014,/event/copenhagen-2014,2014
Aram MP3,Armenia,174.0,7,4,AMPTV,Aram MP3,65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,d5b72dde-cdd4-3109-bf08-9accca8be954,Not Alone,Garik Papoyan,6JQo0WS1p6joLV8GtRsEea,0.334,0.431,184959.0,0.656,0.000131,0.0,0.166,-5.205,0.0,0.0325,139.99,0.348,65ff473b-91bc-335f-bed3-9052fc7cdeb5,https://apex.eurovision.tv/image/a7c9ca682b37ead0610f0879e104b0cf,Copenhagen,Copenhagen 2014,/event/copenhagen-2014,2014
Sergej Ćetković,Montenegro,37.0,8,19,RTCG,Sergej Ćetković,65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,dc7f4080-949a-31b6-a507-17beaad48b86,Moj Svijet,"Sergej Ćetković, Emina Sandal",1bAMRpm6JOcWrt5CUUOeNw,0.317,0.19,186533.0,0.582,0.0,0.0,0.109,-5.358,0.0,0.0378,53.311,0.235,65ff473b-91bc-335f-bed3-9052fc7cdeb5,https://apex.eurovision.tv/image/a7c9ca682b37ead0610f0879e104b0cf,Copenhagen,Copenhagen 2014,/event/copenhagen-2014,2014
Conchita Wurst,Austria,290.0,11,1,ORF,"Charly Mason, Joey Patulka, Ali Zuckowski, Julian Maas",65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,26ad1220-c025-3dc9-97c0-fca613303dd3,Rise Like a Phoenix,"Charly Mason, Joey Patulka, Ali Zuckowski, Julian Maas",0fvafkeEoF6Y9gGLK3Wnu3,0.0791,0.426,181990.0,0.45,0.0,2.0,0.127,-8.91,0.0,0.0252,82.107,0.208,65ff473b-91bc-335f-bed3-9052fc7cdeb5,https://apex.eurovision.tv/image/a7c9ca682b37ead0610f0879e104b0cf,Copenhagen,Copenhagen 2014,/event/copenhagen-2014,2014
Elaiza,Germany,39.0,12,18,NDR,"Elzbieta Steinmetz, Frank Kretschmer",65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,9a3aec66-5425-3bb6-bdd6-5790b2b9ab7d,Is it right,"Elzbieta Steinmetz, Adam Kesselhaut",2yexaJabgZ6OBOeYSr6JSy,0.175,0.751,234988.0,0.738,0.0,7.0,0.311,-6.263,0.0,0.0679,128.001,0.772,65ff473b-91bc-335f-bed3-9052fc7cdeb5,https://apex.eurovision.tv/image/a7c9ca682b37ead0610f0879e104b0cf,Copenhagen,Copenhagen 2014,/event/copenhagen-2014,2014
Sanna Nielsen,Sweden,218.0,13,3,SVT,"Fredrik Kempe, David Kreuger, Hamed ""K-One” Pirouzpanah",65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,07bd489d-d1e4-3252-b4a3-34e839c2453d,Undo,"Fredrik Kempe, David Kreuger, Hamed ""K-One” Pirouzpanah",3XhlY1x0LcIyHpZJB1g6WS,0.399,0.58,187653.0,0.493,0.0,6.0,0.0829,-3.53,1.0,0.0383,121.904,0.256,65ff473b-91bc-335f-bed3-9052fc7cdeb5,https://apex.eurovision.tv/image/a7c9ca682b37ead0610f0879e104b0cf,Copenhagen,Copenhagen 2014,/event/copenhagen-2014,2014
TWIN TWIN,France,2.0,14,26,France3,"Pierre Beyres, Kim N’Guyen",65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,3d6e7cfd-800a-3ab4-a984-b630b30a3bf5,Moustache,"Lorent Ardouvin, François Ardouvin",6ILOO5bZA9x6zanAMO0hKr,0.00427,0.656,169181.0,0.894,3.19e-05,3.0,0.0881,-5.277,0.0,0.0439,128.0,0.787,65ff473b-91bc-335f-bed3-9052fc7cdeb5,https://apex.eurovision.tv/image/a7c9ca682b37ead0610f0879e104b0cf,Copenhagen,Copenhagen 2014,/event/copenhagen-2014,2014
Emma,Italy,33.0,16,21,RAI,Emma Marrone,65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,3410621d-c5c5-36db-8c03-64908c0c2f24,La Mia Città,Emma Marrone,1IaHyPmTTU2fEF2M2MZtmT,0.00127,0.509,212000.0,0.858,3.88e-06,2.0,0.138,-4.325,0.0,0.0386,136.065,0.702,65ff473b-91bc-335f-bed3-9052fc7cdeb5,https://apex.eurovision.tv/image/a7c9ca682b37ead0610f0879e104b0cf,Copenhagen,Copenhagen 2014,/event/copenhagen-2014,2014
Tinkara Kovač,Slovenia,9.0,17,25,RTVSLO,Raay,65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,97fd385b-a67c-33bb-8a78-75a5e7d6a073,Round and round,"Tinkara Kovač, Hannah Mancini, Tina Piš",7auFOYqKjSmfEYFGEuus8U,0.0212,0.537,197776.0,0.63,0.0,8.0,0.219,-6.09,1.0,0.0281,119.976,0.249,65ff473b-91bc-335f-bed3-9052fc7cdeb5,https://apex.eurovision.tv/image/a7c9ca682b37ead0610f0879e104b0cf,Copenhagen,Copenhagen 2014,/event/copenhagen-2014,2014
Softengine,Finland,72.0,18,11,YLE,Topi Latukka,65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,db370f9b-3977-3535-bcc0-a331ded760fe,Something Better,"Henri Oskár, Topi Latukka",0i99ZWeMYZalyfqFvoj3ob,0.00049,0.556,180413.0,0.88,0.0,0.0,0.247,-6.456,1.0,0.0559,146.051,0.366,65ff473b-91bc-335f-bed3-9052fc7cdeb5,https://apex.eurovision.tv/image/a7c9ca682b37ead0610f0879e104b0cf,Copenhagen,Copenhagen 2014,/event/copenhagen-2014,2014
Ruth Lorenzo,Spain,74.0,19,10,TVE,"Ruth Lorenzo, James Lawrence Irvin, Julian Emery",65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,7b8e06e8-6feb-3f6c-b625-1a3cff49b300,Dancing in the rain,"Ruth Lorenzo, James Lawrence Irvin, Julian Emery",3ewuFERsiKOq5noSzJl6Uh,0.675,0.601,172770.0,0.668,6.15e-05,0.0,0.0984,-6.625,1.0,0.042,130.006,0.422,65ff473b-91bc-335f-bed3-9052fc7cdeb5,https://apex.eurovision.tv/image/a7c9ca682b37ead0610f0879e104b0cf,Copenhagen,Copenhagen 2014,/event/copenhagen-2014,2014
Sebalter,Switzerland,64.0,20,13,SSR SRG,Sebastiano Paù-Lessi,65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,5834ece4-917b-3c9e-8a64-71d8cb7427e7,Hunter Of Stars,Sebastiano Paù-Lessi,5pX8S6xCA08WHIbddDnGRP,0.141,0.569,186573.0,0.889,2.62e-05,4.0,0.0972,-4.432,0.0,0.0693,176.854,0.92,65ff473b-91bc-335f-bed3-9052fc7cdeb5,https://apex.eurovision.tv/image/a7c9ca682b37ead0610f0879e104b0cf,Copenhagen,Copenhagen 2014,/event/copenhagen-2014,2014
Firelight,Malta,32.0,22,23,PBS,Richard Edwards Micallef,65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,39fe892a-6e06-38d5-b98c-78f0de9f2913,Coming Home,Richard Edwards Micallef,0kekgA2kWSWkCoqaeRuxpk,0.0238,0.502,177187.0,0.695,1.32e-05,1.0,0.0602,-6.285,1.0,0.037,128.049,0.317,65ff473b-91bc-335f-bed3-9052fc7cdeb5,https://apex.eurovision.tv/image/a7c9ca682b37ead0610f0879e104b0cf,Copenhagen,Copenhagen 2014,/event/copenhagen-2014,2014
Basim,Denmark,74.0,23,9,DR,"Lasse Lindorff, Daniel Fält, Basim Moujahid, Kim Novak-Zorde",65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,bc6ae485-9602-3def-aac6-6b5f54dc0a03,Cliche Love Song,"Lasse Lindorff, Daniel Fält, Basim Moujahid, Kim Novak-Zorde",6r8sLTu4D4k27kmeSoCTzB,0.0506,0.779,181010.0,0.838,0.0,8.0,0.0523,-4.078,1.0,0.0552,111.98,0.711,65ff473b-91bc-335f-bed3-9052fc7cdeb5,https://apex.eurovision.tv/image/a7c9ca682b37ead0610f0879e104b0cf,Copenhagen,Copenhagen 2014,/event/copenhagen-2014,2014
The Common Linnets,The Netherlands,238.0,24,2,AVROTROS,"Ilse DeLange, JB Meijers, Rob Crosby, Matthew Crosby, Jake Etheridge",65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,8c89df4a-7d63-344c-a247-f667982e897e,Calm After The Storm,"Ilse DeLange, JB Meijers, Rob Crosby, Matthew Crosby, Jake Etheridge",3mWdxSsbIK45Brors2XWR1,0.509,0.705,184379.0,0.363,0.172,6.0,0.111,-11.379,1.0,0.0328,116.023,0.416,65ff473b-91bc-335f-bed3-9052fc7cdeb5,https://apex.eurovision.tv/image/a7c9ca682b37ead0610f0879e104b0cf,Copenhagen,Copenhagen 2014,/event/copenhagen-2014,2014
Amandine Bourgeois,France,14.0,1,23,France 3,David Salkin,fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,1f666fce-39b0-3790-b178-8350f6196200,L'enfer Et Moi,Boris Bergman,66NwER5WGfTuRJPdRZPujt,0.00762,0.551,178853.0,0.615,1.01e-06,1.0,0.328,-4.921,0.0,0.0344,179.953,0.344,fc7505da-0220-34ba-82a1-3abc5e8b3e36,https://apex.eurovision.tv/image/acf1012f98180ce83d4718378e6e7aef,Malmö,Malmö 2013,/event/malmo-2013,2013
Andrius Pojavis,Lithuania,17.0,2,22,LRT,Andrius Pojavis,fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,f163f860-2a3a-3409-9a3b-6d4871a488ca,Something,Andrius Pojavis,7pyDcgyq6T2lNuJEYwhSlX,0.0267,0.534,187874.0,0.738,2.09e-05,5.0,0.102,-4.974,1.0,0.0295,129.924,0.517,fc7505da-0220-34ba-82a1-3abc5e8b3e36,https://apex.eurovision.tv/image/acf1012f98180ce83d4718378e6e7aef,Malmö,Malmö 2013,/event/malmo-2013,2013
Aliona Moon,Moldova,71.0,3,11,TRM,Pasha Parfeny,fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,c8df6c95-4dd2-3dc9-93fe-6429d6c179cc,O Mie,Yuliana Scutaru,2OQ8r8PyqHRQgP5rZoNk5K,0.563,0.621,183422.0,0.718,0.0,2.0,0.182,-2.99,0.0,0.0306,128.02,0.311,fc7505da-0220-34ba-82a1-3abc5e8b3e36,https://apex.eurovision.tv/image/acf1012f98180ce83d4718378e6e7aef,Malmö,Malmö 2013,/event/malmo-2013,2013
Roberto Bellarosa,Belgium,71.0,6,12,RTBF,"Iain James, Jukka Immonen",fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,0cd333bb-95c1-3f7b-bf44-5bc3b6bc8f8b,Love Kills,"Iain James, Jukka Immonen",0FyoA6hNmCcGN5JKx8Rddp,0.0113,0.464,180893.0,0.681,0.0,6.0,0.171,-6.572,1.0,0.0347,132.161,0.347,fc7505da-0220-34ba-82a1-3abc5e8b3e36,https://apex.eurovision.tv/image/acf1012f98180ce83d4718378e6e7aef,Malmö,Malmö 2013,/event/malmo-2013,2013
Birgit,Estonia,19.0,7,20,ERR,Mihkel Mattisen,fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,16687a57-d139-3963-99f5-81fca1a58515,Et Uus Saaks Alguse,Mihkel Mattisen/Silvia Soro,1w1jGtu195Gl7yHHvddywa,0.766,0.469,183947.0,0.592,0.0,5.0,0.0745,-5.468,1.0,0.0274,78.021,0.325,fc7505da-0220-34ba-82a1-3abc5e8b3e36,https://apex.eurovision.tv/image/acf1012f98180ce83d4718378e6e7aef,Malmö,Malmö 2013,/event/malmo-2013,2013
Alyona Lanskaya,Belarus,48.0,8,16,BTRC,Marc Paelinck,fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,8d4f5cd0-08fc-3043-932f-baac571222e7,Solayoh,Martin King,1PYaCFko32RUtuSMuQTRAT,0.0198,0.81,179827.0,0.91,0.00284,11.0,0.282,-5.104,0.0,0.0468,94.983,0.602,fc7505da-0220-34ba-82a1-3abc5e8b3e36,https://apex.eurovision.tv/image/acf1012f98180ce83d4718378e6e7aef,Malmö,Malmö 2013,/event/malmo-2013,2013
Gianluca,Malta,120.0,9,8,PBS,Boris Cezek & Dean Muscat,fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,3a91ab82-d5b6-3e69-ac63-4afe126fe72f,Tomorrow,Boris Cezek & Dean Muscat,2bAxsFjz7oWBETBdC0o6sy,0.726,0.719,181928.0,0.645,0.0,9.0,0.0877,-6.744,1.0,0.0286,100.032,0.826,fc7505da-0220-34ba-82a1-3abc5e8b3e36,https://apex.eurovision.tv/image/acf1012f98180ce83d4718378e6e7aef,Malmö,Malmö 2013,/event/malmo-2013,2013
Cascada,Germany,18.0,11,21,NDR,"Yann Peifer, Manuel Reuter, Andres Ballinas, Tony Cornelissen",fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,002664b2-5532-3888-ad0f-e674f32d6067,Glorious,"Yann Peifer, Manuel Reuter, Andres Ballinas, Tony Cornelissen",1UqzLT0ZGWXD9K5npit5Nr,0.00314,0.564,207594.0,0.856,3.74e-05,7.0,0.312,-5.075,0.0,0.0538,127.983,0.319,fc7505da-0220-34ba-82a1-3abc5e8b3e36,https://apex.eurovision.tv/image/acf1012f98180ce83d4718378e6e7aef,Malmö,Malmö 2013,/event/malmo-2013,2013
Anouk,The Netherlands,114.0,13,9,TROS,"Tore Johansson, Martin Gjerstad, Anouk Teeuwe",fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,ac8b0c93-abbf-38f9-ab8a-50f8092cf4bd,Birds,Anouk Teeuwe,5FYmx75rnDhzgOT513vvDa,0.614,0.167,203027.0,0.407,0.0,11.0,0.112,-8.262,1.0,0.0324,85.474,0.0922,fc7505da-0220-34ba-82a1-3abc5e8b3e36,https://apex.eurovision.tv/image/acf1012f98180ce83d4718378e6e7aef,Malmö,Malmö 2013,/event/malmo-2013,2013
Cezar,Romania,65.0,14,13,TVR,Cristian Faur,fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,5ed93c07-b916-35ee-b06a-6d3785bd5a1e,It's My Life,Cristian Faur,1RCLwB4gj44JWKtjn0Kwok,0.201,0.503,180000.0,0.913,0.0,11.0,0.134,-4.921,0.0,0.0903,134.98,0.542,fc7505da-0220-34ba-82a1-3abc5e8b3e36,https://apex.eurovision.tv/image/acf1012f98180ce83d4718378e6e7aef,Malmö,Malmö 2013,/event/malmo-2013,2013
Bonnie Tyler,United Kingdom,23.0,15,19,BBC,"Desmond Child, Lauren Christy, Christopher Braide",fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,948aa5b0-37e1-3ad6-90e6-e4d4b6385241,Believe In Me,"Desmond Child, Lauren Christy, Christopher Braide",21MoJ9OSGj1hextcYZId6T,0.00419,0.644,270750.0,0.913,0.0316,8.0,0.0738,-3.205,1.0,0.0624,128.018,0.785,fc7505da-0220-34ba-82a1-3abc5e8b3e36,https://apex.eurovision.tv/image/acf1012f98180ce83d4718378e6e7aef,Malmö,Malmö 2013,/event/malmo-2013,2013
Robin Stjernberg,Sweden,62.0,16,14,SVT,"Robin Stjernberg, Joy Deb, Linnea Deb, Joakim Harestad Haukaas",fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,5ff2c5d3-bbee-3fe2-8171-a68e8b3593c4,You,"Robin Stjernberg, Joy Deb, Linnea Deb, Joakim Harestad Haukaas",3BRsqgwFC4oluDUkxRY5GC,0.336,0.501,247453.0,0.472,0.0,9.0,0.113,-7.658,1.0,0.0864,115.089,0.184,fc7505da-0220-34ba-82a1-3abc5e8b3e36,https://apex.eurovision.tv/image/acf1012f98180ce83d4718378e6e7aef,Malmö,Malmö 2013,/event/malmo-2013,2013
ByeAlex,Hungary,84.0,17,10,MTV,"Alex Márta, Zoltán Palásti Kovács",fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,2870782e-2937-3822-94d0-e2803c7b2f8a,Kedvesem (Zoohacker Remix),Alex Márta,4TehWvsJK8Inb4esGxtNDc,0.432,0.656,186977.0,0.644,0.0,5.0,0.159,-7.089,1.0,0.0761,171.763,0.543,fc7505da-0220-34ba-82a1-3abc5e8b3e36,https://apex.eurovision.tv/image/acf1012f98180ce83d4718378e6e7aef,Malmö,Malmö 2013,/event/malmo-2013,2013
Emmelie de Forest,Denmark,281.0,18,1,DR,"Lise Cabble, Julia Fabrin Jakobsen, Thomas Stengaard",fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,26d0acac-6128-3f4b-a5d7-94f5ae5f0120,Only Teardrops,"Lise Cabble, Julia Fabrin Jakobsen, Thomas Stengaard",5bAAaO6LcmAHJZotglpEs0,0.325,0.656,184351.0,0.833,0.0,0.0,0.0955,-5.016,1.0,0.0433,110.989,0.551,fc7505da-0220-34ba-82a1-3abc5e8b3e36,https://apex.eurovision.tv/image/acf1012f98180ce83d4718378e6e7aef,Malmö,Malmö 2013,/event/malmo-2013,2013
Eythor Ingi,Iceland,47.0,19,17,RÚV,Örlygur Smári & Pétur Örn Gudmundsson,fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,a5c95314-f304-3bb7-97f3-329c06a55620,Ég Á Líf,Örlygur Smári & Pétur Örn Gudmundsson,4Q0yu5ez3b3zFaTLNtdduq,0.503,0.493,180962.0,0.339,0.0,9.0,0.124,-8.702,1.0,0.0255,74.93,0.394,fc7505da-0220-34ba-82a1-3abc5e8b3e36,https://apex.eurovision.tv/image/acf1012f98180ce83d4718378e6e7aef,Malmö,Malmö 2013,/event/malmo-2013,2013
Farid Mammadov,Azerbaijan,234.0,20,2,İctimai,Dimitrios Kontopoulos,fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,0194e6bf-d5b2-39a4-a543-c82a3614d229,Hold Me,John Ballard & Ralph Charlie Al Fahel,2Xfav1hvYvP7pBAumIQLxC,0.0123,0.511,174571.0,0.778,0.0,10.0,0.184,-3.605,0.0,0.0292,89.998,0.359,fc7505da-0220-34ba-82a1-3abc5e8b3e36,https://apex.eurovision.tv/image/acf1012f98180ce83d4718378e6e7aef,Malmö,Malmö 2013,/event/malmo-2013,2013
Zlata Ognevich,Ukraine,214.0,22,3,NTU,Mikhail Nekrasov,fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,e4402aec-e774-3a1c-ba4e-a3852e858ca9,Gravity,Karen Kavaleryan,1WxAGei8rvLiUdr2S3Fh87,0.00289,0.665,207029.0,0.806,0.0838,1.0,0.66,-7.443,1.0,0.0486,125.979,0.365,fc7505da-0220-34ba-82a1-3abc5e8b3e36,https://apex.eurovision.tv/image/acf1012f98180ce83d4718378e6e7aef,Malmö,Malmö 2013,/event/malmo-2013,2013
Marco Mengoni,Italy,126.0,23,7,RAI,"Francesco De Benedittis, Roberto Casalino, Marco Mengoni",fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,0e50c69e-5641-3ec0-b13e-4910b153a89c,L'Essenziale,Roberto Casalino,5klQSk2bLb0U3vnvGJUZf4,0.196,0.556,218893.0,0.632,0.0,6.0,0.114,-4.438,1.0,0.0359,126.03,0.152,fc7505da-0220-34ba-82a1-3abc5e8b3e36,https://apex.eurovision.tv/image/acf1012f98180ce83d4718378e6e7aef,Malmö,Malmö 2013,/event/malmo-2013,2013
Margaret Berger,Norway,191.0,24,4,NRK,"Karin Park, Robin Lynch, Niklas Olovson",fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,c77e35cb-e1a8-3eb1-be48-5073453bc29d,I Feed You My Love,"Karin Park, Robin Lynch, Niklas Olovson",24C9Klv9ddyg0TMs0DcCV3,0.004,0.3,182573.0,0.952,0.000231,11.0,0.245,-4.418,0.0,0.453,192.179,0.392,fc7505da-0220-34ba-82a1-3abc5e8b3e36,https://apex.eurovision.tv/image/acf1012f98180ce83d4718378e6e7aef,Malmö,Malmö 2013,/event/malmo-2013,2013
Ryan Dolan,Ireland,5.0,26,26,RTÉ,"Wez Devine, Ryan Dolan",fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,2e71a9b6-65d6-3eb5-963b-9a599a78fd12,Only Love Survives,"Wez Devine, Ryan Dolan",4LVHVbWMCthAmnN9RJOqip,0.00498,0.541,180000.0,0.834,0.0,0.0,0.191,-5.258,0.0,0.0663,128.012,0.355,fc7505da-0220-34ba-82a1-3abc5e8b3e36,https://apex.eurovision.tv/image/acf1012f98180ce83d4718378e6e7aef,Malmö,Malmö 2013,/event/malmo-2013,2013
Engelbert Humperdinck,United Kingdom,12.0,1,25,BBC,Martin Terefe & Sacha Skarbek,1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,f6b9e9c4-0185-33dd-ae55-e624bb9255c9,Love Will Set You Free,Martin Terefe & Sacha Skarbek,0gbIrlLpSKnonxTfdWI3zA,0.859,0.462,178867.0,0.317,0.0,2.0,0.143,-8.373,0.0,0.0292,120.137,0.236,1e72efe5-71b9-3669-9b83-b0857549f15b,https://apex.eurovision.tv/image/de26c67acd021423db5c00d42a9c1ac0,Baku,Baku 2012,/event/baku-2012,2012
Compact Disco,Hungary,19.0,2,24,MTV,"Behnam Lotfi, Gábor Pál, Attila Sándor, Csaba Walkó",1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,bf333970-3241-3fb6-927f-dc00364519da,Sound Of Our Hearts,"Behnam Lotfi, Gábor Pál, Attila Sándor, Csaba Walkó",6AWc8api5YhPCddOO6VqhY,0.00622,0.743,430827.0,0.711,0.00325,11.0,0.403,-4.677,0.0,0.125,130.005,0.33,1e72efe5-71b9-3669-9b83-b0857549f15b,https://apex.eurovision.tv/image/de26c67acd021423db5c00d42a9c1ac0,Baku,Baku 2012,/event/baku-2012,2012
Rona Nishliu,Albania,146.0,3,5,RTSH,Florent Boshnjaku,1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,5299d41b-0346-3a70-ba28-c25aebfcc09c,Suus,Rona Nishliu,1ulbWiFaKvwdLzYOGOS7FC,0.798,0.285,254272.0,0.33,2.42e-05,10.0,0.109,-5.148,0.0,0.0343,73.897,0.0933,1e72efe5-71b9-3669-9b83-b0857549f15b,https://apex.eurovision.tv/image/de26c67acd021423db5c00d42a9c1ac0,Baku,Baku 2012,/event/baku-2012,2012
Maya Sar,Bosnia & Herzegovina,55.0,5,18,BHRT,Maja Sarihodžić,1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,6a05ddd8-8884-3b95-9a66-855848ffd9a3,Korake Ti Znam,Maja Sarihodžić,6jJo1iylxb0dciKH6wv1cs,0.702,0.38,181778.0,0.347,0.0,9.0,0.269,-7.384,1.0,0.0324,122.855,0.406,1e72efe5-71b9-3669-9b83-b0857549f15b,https://apex.eurovision.tv/image/de26c67acd021423db5c00d42a9c1ac0,Baku,Baku 2012,/event/baku-2012,2012
Greta Salóme & Jónsi,Iceland,46.0,7,20,RÚV,Gréta Salóme,1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,c0fe8eda-524c-3964-af3c-805739507d28,Never Forget,Gréta Salóme,2aopjxlObAgOZRDVNRJa5q,0.149,0.349,180666.0,0.717,0.0,0.0,0.0447,-3.646,0.0,0.0349,134.688,0.441,1e72efe5-71b9-3669-9b83-b0857549f15b,https://apex.eurovision.tv/image/de26c67acd021423db5c00d42a9c1ac0,Baku,Baku 2012,/event/baku-2012,2012
Anggun,France,21.0,9,22,France 3,Jean Pierre Pilot & William Rousseau,1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,29b69f0e-97f7-3689-8065-48b58b5be1eb,Echo (You And I),William Rousseau & Anggun,1iqnkBWge47Yhboceuceas,0.00434,0.58,183520.0,0.786,0.0,10.0,0.105,-4.864,1.0,0.0332,136.95,0.7,1e72efe5-71b9-3669-9b83-b0857549f15b,https://apex.eurovision.tv/image/de26c67acd021423db5c00d42a9c1ac0,Baku,Baku 2012,/event/baku-2012,2012
Ott Lepland,Estonia,120.0,11,6,ERR,Ott Lepland,1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,f211a4c5-7450-3a00-a356-f906a7dbfe05,Kuula,Aapo Ilves,4AKJSL7TqJ1JwSdTMm45ht,0.204,0.354,259000.0,0.445,8.98e-06,5.0,0.119,-7.234,1.0,0.0323,128.735,0.165,1e72efe5-71b9-3669-9b83-b0857549f15b,https://apex.eurovision.tv/image/de26c67acd021423db5c00d42a9c1ac0,Baku,Baku 2012,/event/baku-2012,2012
Tooji,Norway,7.0,12,26,NRK,"Tooji, Figge Boström & Peter Boström",1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,a206d2ff-1f80-320a-a90f-254c23cff7f1,Stay,"Tooji, Figge Boström & Peter Boström",2EMatUZHGgDWHCTysxZ8nP,0.00462,0.607,179147.0,0.905,0.0,5.0,0.0826,-3.085,0.0,0.107,127.011,0.589,1e72efe5-71b9-3669-9b83-b0857549f15b,https://apex.eurovision.tv/image/de26c67acd021423db5c00d42a9c1ac0,Baku,Baku 2012,/event/baku-2012,2012
